K,num_threads,mean,variance
12,2,0.002175,0.00000003805507934497
12,3,0.001496,0.00000000110939122332
12,4,0.001218,0.00000000007859235301
12,5,0.000996,0.00000000014680101576
12,6,0.000857,0.00000000006389338972
12,7,0.000760,0.00000000008034536058
12,8,0.000650,0.00000000009330894597
12,9,0.000580,0.00000000007807757788
12,10,0.000565,0.00000000010922160358
12,11,0.000534,0.00000000045947955654
12,12,0.000510,0.00000000031325210249
12,13,0.000480,0.00000000013665114185
12,14,0.000475,0.00000000008842748045
12,15,0.000486,0.00000000010770724066
12,16,0.000444,0.00000000007066542066
12,17,0.000435,0.00000000008385908134
12,18,0.000417,0.00000000007707989906
12,19,0.000401,0.00000000007767371536
12,20,0.000376,0.00000000007467087313
12,21,0.000361,0.00000000009079477923
12,22,0.000354,0.00000000025089647325
12,23,0.000348,0.00000000014264302900
12,24,0.000330,0.00000000011535071504
12,25,0.000319,0.00000000010538964457
12,26,0.000301,0.00000000012053608488
12,27,0.000298,0.00000000035208394781
12,28,0.000294,0.00000000046918925877
12,29,0.000284,0.00000000048435677358
12,30,0.000278,0.00000000091697149676
12,31,0.000268,0.00000000009731737138
12,32,0.000257,0.00000000009938252445
12,33,0.000256,0.00000000012192561814
12,34,0.000248,0.00000000010235765460
12,35,0.000242,0.00000000010111906913
12,36,0.000240,0.00000000013832746637
12,37,0.000235,0.00000000011902460657
12,38,0.000226,0.00000000012383303102
12,39,0.000222,0.00000000011729863177
12,40,0.000377,0.00000072688762819445
16,1,0.005350,0.00000007025474720961
16,2,0.002913,0.00000012623832153670
16,3,0.002050,0.00000000011301265858
16,4,0.001629,0.00000008206785019034
16,5,0.001305,0.00000000007660973085
16,6,0.001129,0.00000000004589244363
16,7,0.000963,0.00000000006179095672
16,8,0.000880,0.00000000320849357821
16,9,0.000776,0.00000000031912896183
16,10,0.000752,0.00000000008267206631
16,11,0.000672,0.00000000004477658557
16,12,0.000653,0.00000000006894757110
16,13,0.000683,0.00000000015695357546
16,14,0.000702,0.00000006130554204757
16,15,0.000637,0.00000000010431071373
16,16,0.000617,0.00000000009426435373
16,17,0.000596,0.00000000010055854100
16,18,0.000572,0.00000000009377851030
16,19,0.000555,0.00000000012219250966
16,20,0.000526,0.00000000009215096224
16,21,0.000483,0.00000000007815076930
16,22,0.000483,0.00000000009940523063
16,23,0.000466,0.00000000009440209611
16,24,0.000454,0.00000000025854805937
16,25,0.000438,0.00000000013676460881
16,26,0.000415,0.00000000010877150087
16,27,0.000408,0.00000000064078435496
16,28,0.000398,0.00000000039850861082
16,29,0.000386,0.00000000034411141100
16,30,0.000406,0.00000001650338239694
16,31,0.000363,0.00000000019405024631
16,32,0.000343,0.00000000016830071662
16,33,0.000343,0.00000000014396313705
16,34,0.000339,0.00000000006862052982
16,35,0.000320,0.00000000013154212894
16,36,0.000312,0.00000000010433563192
16,37,0.000322,0.00000000008908648570
16,38,0.000325,0.00000000009717098163
16,39,0.000304,0.00000000008805676017
16,40,0.000287,0.00000000026724587567
32,1,0.010811,0.00000002263736660893
32,2,0.005675,0.00000012996101892410
32,3,0.004167,0.00000000029683746464
32,4,0.003283,0.00000007622019599657
32,5,0.002677,0.00000007266177772337
32,6,0.002353,0.00000000046217996398
32,7,0.001979,0.00000000059160405010
32,8,0.001805,0.00000006762745266625
32,9,0.001527,0.00000000045747760765
32,10,0.001412,0.00000000227440413417
32,11,0.001335,0.00000000048121949378
32,12,0.001292,0.00000000028315698996
32,13,0.001217,0.00000000440897125058
32,14,0.001296,0.00000000014878747438
32,15,0.001319,0.00000000012197866927
32,16,0.001184,0.00000000012416649045
32,17,0.001177,0.00000000016777316984
32,18,0.001135,0.00000000019155632666
32,19,0.001085,0.00000000387057764287
32,20,0.001051,0.00000000019003159452
32,21,0.000951,0.00000000009207628873
32,22,0.000931,0.00000000016193377578
32,23,0.000916,0.00000000009747879461
32,24,0.000880,0.00000000012425769158
32,25,0.000840,0.00000000008218656442
32,26,0.000811,0.00000000009275522738
32,27,0.000792,0.00000000008291612194
32,28,0.000771,0.00000000010140991218
32,29,0.000737,0.00000000009786929951
32,30,0.000735,0.00000000008656100596
32,31,0.000706,0.00000000011738217996
32,32,0.000689,0.00000000012323544567
32,33,0.000671,0.00000000014927599086
32,34,0.000654,0.00000000009753134106
32,35,0.000626,0.00000000012758620520
32,36,0.000621,0.00000000012507085405
32,37,0.000624,0.00000000012817399114
32,38,0.000611,0.00000000014421180429
32,39,0.000581,0.00000000014019709842
32,40,0.000568,0.00000000033507911424
64,1,0.021960,0.00000010381420071763
64,2,0.011341,0.00000059865506216696
64,3,0.008300,0.00000001632747802676
64,4,0.006596,0.00000000092406141733
64,5,0.005350,0.00000000149714660787
64,6,0.004904,0.00000034532438332328
64,7,0.003955,0.00000001259020861311
64,8,0.003990,0.00000019775900547493
64,9,0.003397,0.00000100996136315908
64,10,0.002893,0.00000000028245624329
64,11,0.002792,0.00000004182495012676
64,12,0.002612,0.00000004422329320458
64,13,0.002312,0.00000000432572209385
64,14,0.002567,0.00000001405476294378
64,15,0.002260,0.00000000057094779140
64,16,0.002165,0.00000000344347187734
64,17,0.001970,0.00000000014402307946
64,18,0.002201,0.00000000614649403525
64,19,0.002152,0.00000000039499440265
64,20,0.002077,0.00000000110345014577
64,21,0.001896,0.00000000021676037360
64,22,0.001823,0.00000000015971556385
64,23,0.001924,0.00000006508456159137
64,24,0.001785,0.00000000025068293587
64,25,0.001745,0.00000000016465305538
64,26,0.001614,0.00000000016967132820
64,27,0.001570,0.00000000015751316157
64,28,0.001561,0.00000000018158510566
64,29,0.001512,0.00000000021875043430
64,30,0.001505,0.00000000014383328609
64,31,0.001448,0.00000000034386067921
64,32,0.001394,0.00000000020693901414
64,33,0.001370,0.00000000035103329091
64,34,0.001339,0.00000000026410612069
64,35,0.001295,0.00000000017240058489
64,36,0.001301,0.00000000753166124990
64,37,0.001242,0.00000000032235799103
64,38,0.001220,0.00000000022739117261
64,39,0.001196,0.00000000019898947041
64,40,0.001210,0.00000014220287267457
